id2,geography,population,housing,income,employment,poverty
06037262303,"Census Tract 2623.03, Los Angeles County, California",3092,"1000000",196250,46.9,131
06037262400,"Census Tract 2624, Los Angeles County, California",3225,"1000000",227014,46.2,107
06037262501,"Census Tract 2625.01, Los Angeles County, California",3472,"1000000",182984,52.1,181
06037262601,"Census Tract 2626.01, Los Angeles County, California",3890,"1000000",194779,58.2,279
06037262604,"Census Tract 2626.04, Los Angeles County, California",5936,"1000000",133274,50.6,242
06037262704,"Census Tract 2627.04, Los Angeles County, California",3373,"1000000",110417,61.1,162
06037262706,"Census Tract 2627.06, Los Angeles County, California",3443,"1000000",161742,49.4,128
06037262802,"Census Tract 2628.02, Los Angeles County, California",3542,"1000000",177188,59.9,50
06037264000,"Census Tract 2640, Los Angeles County, California",3249,"1000000",166058,53.8,296
06037264102,"Census Tract 2641.02, Los Angeles County, California",2974,601900,81512,70.7,321
06037264103,"Census Tract 2641.03, Los Angeles County, California",2178,618600,77377,74,162
06037264301,"Census Tract 2643.01, Los Angeles County, California",4831,804300,81980,80.9,504
06037264302,"Census Tract 2643.02, Los Angeles County, California",5499,935800,89613,71.7,466
06037265100,"Census Tract 2651, Los Angeles County, California",2536,"1000000",101447,46.5,259
06037265201,"Census Tract 2652.01, Los Angeles County, California",3077,908300,102895,44.5,299
06037265202,"Census Tract 2652.02, Los Angeles County, California",3809,679100,61058,51.4,890
06037265301,"Census Tract 2653.01, Los Angeles County, California",11298,0,0,27.5,0
06037265303,"Census Tract 2653.03, Los Angeles County, California",4926,428000,18190,49.3,3507
06037265304,"Census Tract 2653.04, Los Angeles County, California",3612,0,14781,51.7,2291
06037265305,"Census Tract 2653.05, Los Angeles County, California",4644,430400,16381,43.4,2712
06037265410,"Census Tract 2654.10, Los Angeles County, California",1466,"1000000",94250,67.3,26
06037265420,"Census Tract 2654.20, Los Angeles County, California",1833,"1000000",142969,56,279
06037265510,"Census Tract 2655.10, Los Angeles County, California",3871,689500,52429,61.3,1474
06037265520,"Census Tract 2655.20, Los Angeles County, California",4374,675700,72609,64.9,700
06037265601,"Census Tract 2656.01, Los Angeles County, California",2832,812500,77118,63.9,123
06037265602,"Census Tract 2656.02, Los Angeles County, California",3066,971800,89884,55.5,443
06037265700,"Census Tract 2657, Los Angeles County, California",5207,"1000000",98563,68.8,321
06037267100,"Census Tract 2671, Los Angeles County, California",6234,879600,95556,62.1,629
06037267200,"Census Tract 2672, Los Angeles County, California",5187,692400,71786,66.6,522
06037267300,"Census Tract 2673, Los Angeles County, California",4455,581700,55232,67.7,913
06037267402,"Census Tract 2674.02, Los Angeles County, California",4530,573500,73261,74.6,421
06037267403,"Census Tract 2674.03, Los Angeles County, California",3002,498900,67212,65.1,503
06037267404,"Census Tract 2674.04, Los Angeles County, California",2838,634300,92301,74.2,301
06037267501,"Census Tract 2675.01, Los Angeles County, California",5950,579900,65582,78.2,841
06037267502,"Census Tract 2675.02, Los Angeles County, California",3095,674300,61650,74.9,290
06037267600,"Census Tract 2676, Los Angeles County, California",2954,759300,78194,69.3,245
06037267700,"Census Tract 2677, Los Angeles County, California",3415,582700,69545,73.6,259
06037267800,"Census Tract 2678, Los Angeles County, California",2928,895800,103261,66,99
06037267901,"Census Tract 2679.01, Los Angeles County, California",2352,928600,102543,46.5,175
06037267902,"Census Tract 2679.02, Los Angeles County, California",3458,892500,94286,64.2,260
06037269000,"Census Tract 2690, Los Angeles County, California",5455,"1000000",116000,56.1,321
06037269100,"Census Tract 2691, Los Angeles County, California",4422,890000,77008,64.9,389
06037269300,"Census Tract 2693, Los Angeles County, California",4342,"1000000",125781,61.5,208
06037269500,"Census Tract 2695, Los Angeles County, California",3758,"1000000",163333,59.1,272
06037269601,"Census Tract 2696.01, Los Angeles County, California",2910,654300,46819,58.2,766
06037269602,"Census Tract 2696.02, Los Angeles County, California",3263,806700,48484,64.8,739
06037269700,"Census Tract 2697, Los Angeles County, California",3724,625000,66974,68.6,389
06037269800,"Census Tract 2698, Los Angeles County, California",3561,704900,49693,66.7,373
06037269903,"Census Tract 2699.03, Los Angeles County, California",3869,539300,46875,66.8,579
06037269904,"Census Tract 2699.04, Los Angeles County, California",3822,452400,49979,68.1,921
06037269905,"Census Tract 2699.05, Los Angeles County, California",3116,0,53883,77.3,395
06037269906,"Census Tract 2699.06, Los Angeles County, California",2894,451000,69732,74.5,400
06037269907,"Census Tract 2699.07, Los Angeles County, California",2790,562000,47500,78.1,664
06037270100,"Census Tract 2701, Los Angeles County, California",4610,409100,58858,70.8,751
06037270200,"Census Tract 2702, Los Angeles County, California",4090,508300,53407,61.7,941
06037270300,"Census Tract 2703, Los Angeles County, California",2330,517900,53382,60.1,324
06037271100,"Census Tract 2711, Los Angeles County, California",2413,748000,62339,61.4,421
06037271200,"Census Tract 2712, Los Angeles County, California",2604,638400,60174,68.4,503
06037271300,"Census Tract 2713, Los Angeles County, California",4645,683300,78782,62.5,461
06037271400,"Census Tract 2714, Los Angeles County, California",3636,834100,104091,57.1,338
06037271500,"Census Tract 2715, Los Angeles County, California",3064,871700,86875,61.7,190
06037271600,"Census Tract 2716, Los Angeles County, California",4655,929800,76181,61.4,683
06037271701,"Census Tract 2717.01, Los Angeles County, California",5917,718600,79345,67.3,594
06037271702,"Census Tract 2717.02, Los Angeles County, California",4449,574400,54556,58.5,1058
06037271801,"Census Tract 2718.01, Los Angeles County, California",3804,749100,46840,63.2,925
06037271802,"Census Tract 2718.02, Los Angeles County, California",6547,552600,55374,69.4,1059
06037271901,"Census Tract 2719.01, Los Angeles County, California",3487,785400,66050,59.1,389
06037271902,"Census Tract 2719.02, Los Angeles County, California",4184,864800,62596,63.9,310
06037272100,"Census Tract 2721, Los Angeles County, California",4240,750300,85236,62.4,408
06037272201,"Census Tract 2722.01, Los Angeles County, California",2288,543400,54952,68.4,290
06037272202,"Census Tract 2722.02, Los Angeles County, California",3683,513300,57768,65.6,472
06037272301,"Census Tract 2723.01, Los Angeles County, California",3159,769200,83850,65.6,315
06037272302,"Census Tract 2723.02, Los Angeles County, California",4141,565100,47722,67.2,609
06037273100,"Census Tract 2731, Los Angeles County, California",2047,843200,101250,64.6,185
06037273200,"Census Tract 2732, Los Angeles County, California",3625,924200,80223,69.5,596
06037273300,"Census Tract 2733, Los Angeles County, California",3779,"1000000",76649,71.1,572
06037273402,"Census Tract 2734.02, Los Angeles County, California",2774,"1000000",66008,70.3,279
06037273502,"Census Tract 2735.02, Los Angeles County, California",2860,"1000000",60714,77.2,378
06037273600,"Census Tract 2736, Los Angeles County, California",2318,"1000000",98108,69.9,379
06037273700,"Census Tract 2737, Los Angeles County, California",2799,934000,81473,63.5,352
06037273800,"Census Tract 2738, Los Angeles County, California",3234,983700,82549,72,386
06037273902,"Census Tract 2739.02, Los Angeles County, California",3852,"1000000",90379,74.8,437
06037274100,"Census Tract 2741, Los Angeles County, California",4507,933400,110139,74.7,578
06037274202,"Census Tract 2742.02, Los Angeles County, California",3847,906300,111675,60.3,259
06037275101,"Census Tract 2751.01, Los Angeles County, California",1301,655100,67386,65.3,20
06037275102,"Census Tract 2751.02, Los Angeles County, California",4225,613800,55458,70.9,308
06037275200,"Census Tract 2752, Los Angeles County, California",4518,531300,55884,64.8,992
06037275302,"Census Tract 2753.02, Los Angeles County, California",4978,636700,93973,55.6,647
06037275311,"Census Tract 2753.11, Los Angeles County, California",5933,692300,67955,66.8,320
06037275400,"Census Tract 2754, Los Angeles County, California",3240,651300,106336,75.4,241
06037275500,"Census Tract 2755, Los Angeles County, California",5296,534300,35970,51.6,1483
06037275602,"Census Tract 2756.02, Los Angeles County, California",7393,673500,72335,67.4,702
06037275603,"Census Tract 2756.03, Los Angeles County, California",2893,598300,59091,55.6,351
06037276000,"Census Tract 2760, Los Angeles County, California",5620,644700,105664,61.7,204
06037276100,"Census Tract 2761, Los Angeles County, California",6013,502100,60568,71.8,1168
06037276400,"Census Tract 2764, Los Angeles County, California",4325,684000,97875,57.8,552
06037276500,"Census Tract 2765, Los Angeles County, California",5084,726300,86825,46,94
06037276601,"Census Tract 2766.01, Los Angeles County, California",3726,902000,95568,63.2,296
06037276603,"Census Tract 2766.03, Los Angeles County, California",5645,437100,80510,78.1,480
06037276604,"Census Tract 2766.04, Los Angeles County, California",4160,509600,73985,65.9,708
06037277000,"Census Tract 2770, Los Angeles County, California",5526,770500,117120,57.3,268
06037277100,"Census Tract 2771, Los Angeles County, California",3067,604300,85263,65.6,348
06037277200,"Census Tract 2772, Los Angeles County, California",2453,330800,58491,70,238
06037277400,"Census Tract 2774, Los Angeles County, California",1578,0,43526,65.4,349
06037278001,"Census Tract 2780.01, Los Angeles County, California",2311,617400,69457,64.5,255
06037278102,"Census Tract 2781.02, Los Angeles County, California",2998,976800,121875,71.3,172
06037291110,"Census Tract 2911.10, Los Angeles County, California",3268,407000,37305,57.3,842
06037291120,"Census Tract 2911.20, Los Angeles County, California",2137,343800,35000,47.9,655
06037291130,"Census Tract 2911.30, Los Angeles County, California",3573,323200,55959,59,660
06037291210,"Census Tract 2912.10, Los Angeles County, California",5566,346000,45989,50.3,1410
06037291220,"Census Tract 2912.20, Los Angeles County, California",3321,407200,38606,53.4,870
06037291300,"Census Tract 2913, Los Angeles County, California",2357,403600,55540,51.7,170
06037292000,"Census Tract 2920, Los Angeles County, California",6800,435500,39750,56.1,1721
06037293201,"Census Tract 2932.01, Los Angeles County, California",6215,374000,52378,58.7,567
06037293202,"Census Tract 2932.02, Los Angeles County, California",6185,358900,32480,57.9,2316
06037293301,"Census Tract 2933.01, Los Angeles County, California",2850,460400,68594,60.6,204
06037293302,"Census Tract 2933.02, Los Angeles County, California",5207,411000,72684,66.3,451
06037293304,"Census Tract 2933.04, Los Angeles County, California",4431,356700,45651,63.8,906
06037293306,"Census Tract 2933.06, Los Angeles County, California",2361,453900,75208,62.9,321
06037293307,"Census Tract 2933.07, Los Angeles County, California",2592,239800,49960,63,323
06037294110,"Census Tract 2941.10, Los Angeles County, California",4733,323200,64543,60.3,781
06037294120,"Census Tract 2941.20, Los Angeles County, California",2623,249200,46406,61.3,694
06037294200,"Census Tract 2942, Los Angeles County, California",5238,330800,66543,62.3,636
06037294301,"Census Tract 2943.01, Los Angeles County, California",2625,331900,73361,58.9,350
06037294302,"Census Tract 2943.02, Los Angeles County, California",5254,284200,43750,55.7,1167
06037294410,"Census Tract 2944.10, Los Angeles County, California",5076,228500,50385,57,1000
06037294421,"Census Tract 2944.21, Los Angeles County, California",2796,212300,37237,58.3,543
06037294510,"Census Tract 2945.10, Los Angeles County, California",4455,313700,36782,52.5,1241
06037294520,"Census Tract 2945.20, Los Angeles County, California",3777,279300,48100,63.5,1138
06037294610,"Census Tract 2946.10, Los Angeles County, California",3959,313900,32917,51.2,1329
06037294620,"Census Tract 2946.20, Los Angeles County, California",4676,322800,42159,57.3,1279
06037294701,"Census Tract 2947.01, Los Angeles County, California",2972,216200,30508,53.8,960
06037294810,"Census Tract 2948.10, Los Angeles County, California",4416,312500,35174,57.2,1685
06037294820,"Census Tract 2948.20, Los Angeles County, California",3680,248600,29481,49.2,1774
06037294830,"Census Tract 2948.30, Los Angeles County, California",4073,298900,30227,51.3,1769
06037294900,"Census Tract 2949, Los Angeles County, California",3294,318000,39250,50.9,1352
06037295103,"Census Tract 2951.03, Los Angeles County, California",5144,453700,96563,61.5,281
06037296210,"Census Tract 2962.10, Los Angeles County, California",2911,337500,23787,50.9,1295
06037296220,"Census Tract 2962.20, Los Angeles County, California",4084,275000,25148,45.7,1604
06037296300,"Census Tract 2963, Los Angeles County, California",4163,374500,79016,62.7,395
06037296401,"Census Tract 2964.01, Los Angeles County, California",3043,487700,79750,56.2,286
06037296402,"Census Tract 2964.02, Los Angeles County, California",2842,445600,67143,62,204
06037296500,"Census Tract 2965, Los Angeles County, California",4291,379600,34869,56,1381
06037296600,"Census Tract 2966, Los Angeles County, California",5675,386200,32376,58.4,1676
06037296901,"Census Tract 2969.01, Los Angeles County, California",4054,357400,36063,58,634
06037296902,"Census Tract 2969.02, Los Angeles County, California",3893,359200,51000,58.9,774
06037297000,"Census Tract 2970, Los Angeles County, California",4632,553800,61976,61.3,111
06037297110,"Census Tract 2971.10, Los Angeles County, California",5024,323100,31404,47.8,1760
